_id,CreditDecisionResultId,FullProposalId,SimulationDate,Logs
cc7ba8a7-899a-4859-87c2-ab5d0114ab33,a0931eae-9229-40ec-8c79-ab5d0114ab33,1e5313ad-a7d2-4d9d-8816-ab5d0114546e,2020-02-10T16:47:19.207Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""2"",""FinalScore"":""2"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""2"",""FinalScore"":""2"",""ConsultTime"":""0.003""}]"
4233653f-7158-4d5d-976d-ab5d0114ad36,b275c211-348d-4943-beab-ab5d0114ad36,d5c3c20b-c5b3-42f9-b6a0-ab5d01145428,2020-02-10T16:47:20.923Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.93""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""744"",""FinalScore"":""742"",""ConsultTime"":""0.033""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""706"",""FinalScore"":""706"",""ConsultTime"":""0.041""}]"
3f758a45-29f7-4b3f-9827-ab5d0114b34c,78fee754-af17-4418-b5ee-ab5d0114b34c,d125bbaf-a435-400a-85ba-ab5d01103388,2020-02-10T16:47:26.115Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""}]"
bebfc10b-409f-4f7b-8408-ab5d0114b708,dc52948d-883f-446f-bd1c-ab5d0114b708,f870277b-0a44-47f4-9b5d-ab5d01103868,2020-02-10T16:47:29.300Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.028""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""725"",""FinalScore"":""723"",""ConsultTime"":""0.516""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""777"",""FinalScore"":""777"",""ConsultTime"":""0.06""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""181"",""FinalScore"":""-0.00565199999999999"",""ConsultTime"":""1.687""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""770"",""FinalScore"":""770"",""Rating"":""C2"",""ConsultTime"":""0.327""}]"
ddd2d831-1160-4987-aff3-ab5d0114b8f8,a7c26e82-e10e-4a68-966f-ab5d0114b8f8,320ece11-f9fa-4b4b-8777-ab5d0110383e,2020-02-10T16:47:30.957Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.054""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""725"",""FinalScore"":""723"",""ConsultTime"":""0.032""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""777"",""FinalScore"":""777"",""ConsultTime"":""0.03""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""181"",""FinalScore"":""-0.00565199999999999"",""ConsultTime"":""2.12""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""770"",""FinalScore"":""770"",""ConsultTime"":""0.038""}]"
fc4b8fb3-06ad-4d7f-8893-ab5d0114c186,79e5e3a5-2769-44a4-90a7-ab5d0114c182,3329d3d1-3dc9-4ca6-89cf-ab5d01117adb,2020-02-10T16:47:38.240Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.017""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""416"",""FinalScore"":""414"",""ConsultTime"":""0.512""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""339"",""FinalScore"":""339"",""ConsultTime"":""0.068""}]"
8529d93d-cb5d-40cf-afae-ab5d0114c1b0,2e4645f2-0a9a-4a37-8c4c-ab5d0114c1ab,2ddbfe55-c4fc-45de-b42d-ab5d01118237,2020-02-10T16:47:38.379Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.004""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.004""}]"
489c4dc3-65a0-4790-9a61-ab5d0114c3f1,4a70a5f3-43a8-4c98-8ede-ab5d0114c3f1,5c8f895c-48e2-48c2-9a47-ab5d0114ba6a,2020-02-10T16:47:40.319Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""2.02""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""642"",""FinalScore"":""640"",""ConsultTime"":""0.512""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""741"",""FinalScore"":""741"",""ConsultTime"":""0.085""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""201"",""FinalScore"":""0.19434799999999974"",""ConsultTime"":""1.344""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""750"",""FinalScore"":""750"",""ConsultTime"":""0.365""}]"
a0451257-1ba8-417d-bab7-ab5d0114c428,6f325883-c8de-4b2c-8d52-ab5d0114c423,634c0e0a-7a7f-48a5-a722-ab5d011181fb,2020-02-10T16:47:40.485Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.735""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""416"",""FinalScore"":""414"",""ConsultTime"":""0.034""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""339"",""FinalScore"":""339"",""ConsultTime"":""0.026""}]"
1d3843c6-172a-4754-a268-ab5d0114c81e,4d286864-b8a2-4388-b0e7-ab5d0114c819,4df4a292-021d-402c-acfc-ab5d0114c662,2020-02-10T16:47:43.866Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.037""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""619"",""FinalScore"":""617"",""ConsultTime"":""0.67""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""678"",""FinalScore"":""678"",""ConsultTime"":""0.151""}]"
73cdde99-e7f2-433a-8591-ab5d0114cd4c,15e0e831-f819-4d54-aa36-ab5d0114cd4c,fabefa5e-eccf-484b-9cc1-ab5d01146920,2020-02-10T16:47:48.303Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.021""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""746"",""FinalScore"":""744"",""ConsultTime"":""0.518""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""720"",""FinalScore"":""720"",""ConsultTime"":""0.085""}]"
33696ead-4653-437b-a192-ab5d0114cea0,1c265e11-5eab-4498-891f-ab5d0114cea0,a690aed8-000b-46a0-bd2a-ab5d0114cb13,2020-02-10T16:47:49.435Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.75""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""619"",""FinalScore"":""617"",""ConsultTime"":""0.074""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""678"",""FinalScore"":""678"",""ConsultTime"":""0.056""}]"
77beb209-60e2-4bfd-99d3-ab5d0114cef5,227e1292-1186-4aa2-bc07-ab5d0114cef4,c513dafe-baff-43c5-9f6d-ab5d0114baef,2020-02-10T16:47:49.716Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""18"",""FinalScore"":""18"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""18"",""FinalScore"":""18"",""ConsultTime"":""0.003""}]"
6e5c3888-d6f8-4463-825e-ab5d0114d056,6c8bcbc5-3a5c-456f-bf22-ab5d0114d056,9ca6d99d-6c53-4b1b-af78-ab5d0114cecd,2020-02-10T16:47:50.895Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.021""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""750"",""FinalScore"":""748"",""ConsultTime"":""0.766""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""732"",""FinalScore"":""732"",""ConsultTime"":""0.107""}]"
f798bc7f-2aa0-42de-9a0c-ab5d0114d14a,8b556162-c4af-4157-bab1-ab5d0114d14a,c7d97bc0-3824-4e80-aa30-ab5d0114d077,2020-02-10T16:47:51.709Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.016""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""750"",""FinalScore"":""748"",""ConsultTime"":""0.03""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""732"",""FinalScore"":""732"",""ConsultTime"":""0.037""}]"
dc937228-7c02-4b43-99f8-ab5d0114d5d8,28235011-1bed-4d15-86ca-ab5d0114d5d3,932419b4-112d-40c2-b3ef-ab5d0114d10d,2020-02-10T16:47:55.580Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.751""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""750"",""FinalScore"":""748"",""ConsultTime"":""0.027""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""732"",""FinalScore"":""732"",""ConsultTime"":""0.04""}]"
d57f81c1-4718-4985-a33b-ab5d0114d654,fc6c9cdc-6b5a-4c80-b4b6-ab5d0114d654,cc7c9a49-1e4f-4ae6-8d61-ab5d0114d4c6,2020-02-10T16:47:56.008Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.02""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""528"",""FinalScore"":""526"",""ConsultTime"":""0.502""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""635"",""FinalScore"":""635"",""ConsultTime"":""0.186""}]"
436537f4-6f97-4f5c-9170-ab5d0114d8e3,9ec46ce5-29a4-4aca-bcd4-ab5d0114d8e3,84306394-ef7d-4c6a-8db0-ab5d0114d788,2020-02-10T16:47:58.191Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.021""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""528"",""FinalScore"":""526"",""ConsultTime"":""0.029""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""635"",""FinalScore"":""635"",""ConsultTime"":""0.16""}]"
fd8d9bf6-afa1-4bcd-9d24-ab5d0114d9c3,441cb5ff-ce54-419b-a619-ab5d0114d9bf,351a9989-1b1c-48e9-b7f4-ab5d0114d69a,2020-02-10T16:47:58.924Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.73""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""528"",""FinalScore"":""526"",""ConsultTime"":""0.041""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""635"",""FinalScore"":""635"",""ConsultTime"":""0.06""}]"
64571e64-3908-4fdf-831b-ab5d0114dbe9,9df8266a-deec-4c7d-8745-ab5d0114dbe5,8869724c-815b-4168-8ad8-ab5d0114c5d3,2020-02-10T16:48:00.757Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""20"",""FinalScore"":""20"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""20"",""FinalScore"":""20"",""ConsultTime"":""0.002""}]"
e41fc841-d97f-4b23-9937-ab5d0114dc1a,dac19156-4995-42e3-a8a7-ab5d0114dc1a,a9fa6c2d-100f-4b2e-acbb-ab5d0114c9fb,2020-02-10T16:48:00.936Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.02""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""710"",""FinalScore"":""708"",""ConsultTime"":""0.512""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""534"",""FinalScore"":""534"",""ConsultTime"":""0.158""}]"
e57da169-1ff1-4abd-afd2-ab5d0114e75a,efb66a95-d2cb-4738-9c15-ab5d0114e75a,7a2e1994-8fa4-4958-b122-ab5d0113f888,2020-02-10T16:48:10.535Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.018""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""461"",""FinalScore"":""459"",""ConsultTime"":""0.551""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""391"",""FinalScore"":""391"",""ConsultTime"":""0.256""}]"
449cdab8-6ee4-4c9f-b4eb-ab5d0114e7b8,c1277d4c-7139-4115-8623-ab5d0114e7b8,107b07d4-b80b-413d-9798-ab5d0114d38d,2020-02-10T16:48:10.848Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""}]"
4a0fb11d-78a8-456a-9139-ab5d0114e8d6,924c86ed-72a7-4747-b2ed-ab5d0114e8d6,810b4554-ea1a-46c2-87c1-ab5d0113fdbe,2020-02-10T16:48:11.801Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.735""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""461"",""FinalScore"":""459"",""ConsultTime"":""0.035""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""391"",""FinalScore"":""391"",""ConsultTime"":""0.058""}]"
1b8b16cb-ebdc-46a7-996e-ab5d0114f874,8f96cfdd-86fa-4fda-a7d3-ab5d0114f874,841814c1-6fe5-420b-b662-ab5d0114f716,2020-02-10T16:48:25.129Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.018""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""646"",""FinalScore"":""644"",""ConsultTime"":""0.517""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""662"",""FinalScore"":""662"",""ConsultTime"":""0.101""}]"
8a1a55d0-ae56-4497-83df-ab5d0114fc1d,4b767df9-8394-45d1-adb3-ab5d0114fc1d,d67c809d-1ab5-4cb6-8b0f-ab5d0114f938,2020-02-10T16:48:28.253Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.779""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""646"",""FinalScore"":""644"",""ConsultTime"":""0.039""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""662"",""FinalScore"":""662"",""ConsultTime"":""0.07""}]"
652eb912-6e0e-48df-9aa7-ab5d01150ca7,c59d6276-6ec1-4b2d-b06e-ab5d01150ca7,48a8b41b-9ce7-4c8a-9650-ab5d011503e8,2020-02-10T16:48:42.366Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.762""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""600"",""FinalScore"":""598"",""ConsultTime"":""0.551""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""519"",""FinalScore"":""519"",""ConsultTime"":""0.156""}]"
84b76dbf-ee49-4006-b49b-ab5d01150d59,5a6be7df-6337-46c2-b63e-ab5d01150d59,5fd2baf5-85c9-4d9b-a2a7-ab5d0114f7a4,2020-02-10T16:48:42.957Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""40"",""FinalScore"":""40"",""ConsultTime"":""0.002""},{""Subflow"":""Politica de Credito"",""Status"":""OK"",""Decision"":""Aprovado"",""Description"":"""",""Score"":""40"",""FinalScore"":""40"",""Rating"":""5"",""ApprovedAmount"":""7252.63"",""Coefficient"":null,""Term"":""24"",""TableId"":""BVM0K"",""ConsultTime"":""0.002""}]"
24fcd599-6940-4db2-bda8-ab5d011517fd,4507ccfa-f8b7-4720-a96b-ab5d011517f8,7b269e0b-97d6-43dd-9bac-ab5d0021465a,2020-02-10T16:48:52.023Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.004""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""19"",""FinalScore"":""19"",""ConsultTime"":""0.004""}]"
51e82964-306c-48c2-ba91-ab5d01151d68,fd10854e-a8e7-4892-8b28-ab5d01151d68,18899d31-9418-477f-ac7c-ab5d0114fdb6,2020-02-10T16:48:56.660Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.017""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""673"",""FinalScore"":""671"",""ConsultTime"":""0.517""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""725"",""FinalScore"":""725"",""ConsultTime"":""0.11""}]"
bd73bb9b-ce73-412c-989c-ab5d01151dbc,f81d32bb-eb0e-4659-8eb8-ab5d01151dbc,340fa074-4d90-4e00-8b76-ab5d0115134c,2020-02-10T16:48:56.940Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""17"",""FinalScore"":""17"",""ConsultTime"":""0.003""}]"
a8603fed-b612-40fb-a880-ab5d01151ea2,38f8a7fd-5e87-4982-a868-ab5d01151ea2,b8febc61-f489-40e0-85b7-ab5d011516e6,2020-02-10T16:48:57.709Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.751""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""713"",""FinalScore"":""711"",""ConsultTime"":""0.543""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""647"",""FinalScore"":""647"",""ConsultTime"":""0.072""}]"
70b2c1b4-ff72-43b7-afa2-ab5d01152ad0,34dd4433-47b5-4ab1-8212-ab5d01152ad0,4e1a2903-1bab-445c-9dbb-ab5d01151768,2020-02-10T16:49:08.100Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.002""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.002""}]"
dda7cb1f-f95d-4239-8f25-ab5d01153109,4006bc56-2ea8-4287-a740-ab5d01153109,511f1cb0-161f-4a39-b79f-ab5d0113dd47,2020-02-10T16:49:13.410Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""40"",""FinalScore"":""40"",""ConsultTime"":""0.003""},{""Subflow"":""Politica de Credito"",""Status"":""OK"",""Decision"":""Aprovado"",""Description"":"""",""Score"":""40"",""FinalScore"":""40"",""Rating"":""5"",""ApprovedAmount"":""2000.00"",""Coefficient"":null,""Term"":""12"",""TableId"":""BVM0K"",""ConsultTime"":""0.004""}]"
b6177013-7992-42af-b940-ab5d01153488,467fc8cb-4ab3-4cc4-9625-ab5d01153488,3cbce537-377c-451e-ab7c-ab5d01152ffe,2020-02-10T16:49:16.395Z,"[{""Subflow"":""Zema History"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de historico zema"",""ConsultTime"":""1.767""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""399"",""FinalScore"":""397"",""ConsultTime"":""0.717""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""363"",""FinalScore"":""363"",""ConsultTime"":""0.483""}]"
7d1b2509-b904-40c3-bbc9-ab5d01153665,2a7ba85d-57ac-4040-b202-ab5d01153665,8f0d7e09-4fe6-4b6c-91e8-ab5d01152180,2020-02-10T16:49:17.985Z,"[{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""},{""Subflow"":""notaCliente BV"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Abaixo do ponto de corte"",""Score"":""1"",""FinalScore"":""1"",""ConsultTime"":""0.003""}]"
af5dce0e-1ecc-4862-a7e8-ab5d0115459d,a18549fa-266c-4d6e-bb8e-ab5d0115459d,c939ef08-cba6-434c-a7b5-ab5d0115433f,2020-02-10T16:49:30.972Z,"[{""Subflow"":""Login"",""Status"":""OK"",""Decision"":""NA"",""Description"":""Login BPC"",""Score"":""-1"",""FinalScore"":""-1"",""ConsultTime"":""0.017""},{""Subflow"":""BVS Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta do score"",""Score"":""786"",""FinalScore"":""784"",""ConsultTime"":""0.715""},{""Subflow"":""ShaolinNorte"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""852"",""FinalScore"":""852"",""ConsultTime"":""0.186""},{""Subflow"":""SPC Cust"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Consulta de score"",""Score"":""196"",""FinalScore"":""0.14434799999999992"",""ConsultTime"":""0.036""},{""Subflow"":""ShaolinSul"",""Status"":""OK"",""Decision"":""Segue"",""Description"":""Acima do ponto de corte"",""Score"":""832"",""FinalScore"":""832"",""ConsultTime"":""0.201""},{""Subflow"":""SPC Restritivo"",""Status"":""OK"",""Decision"":""Negado"",""Description"":""Com Restritivo"",""Score"":""196"",""FinalScore"":""0.14434799999999992"",""ConsultTime"":""0.049""}]"
